iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
943,5.630210638046265,-113.86513165740517,41.13044864667432,-101.62907817802827,-559.3756128926461,1.8962038374794041,0.05,0.028882980346679688,0.729947566986084,0.025070699,0.021552088,-116.25220644022093,-0.08985533775960632,-0.5688731365067478,0.0,23928,3.6601500511169434,0.1050182447632492,0.06323071931593331,-538.0113448917215
944,5.623430013656616,-114.47960999535486,45.875385411134204,-99.46190183086617,-611.6639128819548,2.163722148095798,0.05,0.02860736846923828,0.7647018432617188,0.025339436,0.01947124,-116.07494679573432,-0.09018950852800968,-0.5719350295205351,0.0,23979,4.3434882164001465,0.1308605350658325,0.05424805673511442,-537.0261367835013
945,5.329627513885498,-113.20500602993057,40.3899082150476,-99.17253889419372,-551.2115910970505,1.8083748618703364,0.05,0.025534868240356445,0.7938888072967529,0.025048882,0.025577009,-115.78795271915394,-0.08975820783732652,-0.5446836669095453,0.0,23918,4.172327518463135,0.060095301310689915,0.04167920538218251,-540.8087047343734
946,5.510924816131592,-116.60447117057362,51.184985164234774,-102.09065021454616,-508.2948722278238,1.5087003901125629,0.05,0.0255434513092041,0.8079030513763428,0.02490574,0.0262773,-115.8696045642959,-0.08942007572915739,-0.5617457455901129,0.0,23660,4.449251890182495,0.12264135267846786,0.08515906163072239,-541.195328417081
947,5.4662864208221436,-118.68882769092806,60.765185442560174,-101.45060671247923,-604.1613007031958,1.9810042725622155,0.05,0.025111913681030273,0.6994142532348633,0.025149217,0.021072948,-116.15152687695911,-0.08987603716508168,-0.5721011258093858,0.0,23902,4.202913284301758,0.2582891422868208,0.09310935136019438,-539.0537064296723
948,5.91709566116333,-110.38090366697108,4.686374099774236,-94.60206104813192,-125.9991657330571,1.8264873738479461,0.05,0.025824785232543945,0.791785717010498,0.02504359,0.03513244,-115.5744645559603,-0.08931404371794896,-0.5515339591810587,0.0,24000,4.2790141105651855,0.030352983663446555,0.00214455729276875,-542.4253948987583
949,5.737074613571167,-122.86615562265459,73.83785698859539,-66.823350382696,-625.941882666478,1.815485806496216,0.05,0.03572368621826172,0.7733101844787598,0.025145117,0.022507718,-116.30363366262975,-0.0893342562838355,-0.6138774206898151,0.0,23802,4.171128034591675,0.30859449201953376,0.11797407620911267,-542.7548570665555
950,5.51140832901001,-111.54112244945487,5.150524554528506,-102.42573169427696,-132.3378968086676,1.774533522980595,0.05,0.03488731384277344,0.7324619293212891,0.024893671,0.035747558,-115.82738254131226,-0.08921459224363554,-0.5572299808949143,0.0,24000,3.8499395847320557,0.18081319383572883,0.0019246552349499375,-542.950659038642
951,5.408592700958252,-115.87161171352291,40.49663553668252,-101.78335232259921,-553.5646819844636,1.5815345232503475,0.05,0.02674388885498047,0.7481160163879395,0.02529275,0.020343656,-115.83180545853332,-0.0884876066314171,-0.5789023037198251,0.0,23904,5.2342658042907715,0.13800026238034144,0.11186182529092839,-543.867849311795
952,5.6556079387664795,-111.97103418471637,5.832796624827891,-102.72152787356754,-142.2871432036005,1.8724841679665252,0.05,0.024359703063964844,0.7338306903839111,0.024921704,0.031012163,-115.44572833115164,-0.0888306616650764,-0.5593980921345874,0.0,24000,4.0205237865448,0.021801883954254933,0.0024507357108267307,-545.0047663685408
953,5.432812929153442,-111.9595057922164,4.240029892257494,-100.22521627095693,-124.88387328528752,1.681277979974556,0.05,0.03911566734313965,0.8208715915679932,0.024745254,0.031077009,-115.09710607725812,-0.08868971044529333,-0.5593457092035253,0.0,24000,4.455698013305664,0.001752080320929431,0.0015462262030307616,-537.5284369036316
954,5.510601043701172,-114.90648746694521,44.344364006745344,-100.9347432434264,-596.0153744674768,1.2198909374537221,0.05,0.02358388900756836,0.7134683132171631,0.025261616,0.023855748,-115.07804421622683,-0.08941460075348492,-0.5532168430568848,0.0,23965,4.405080080032349,0.18083753247101494,0.12579059820448596,-534.3417407430143
955,5.497559547424316,-118.62932782511884,64.02694645048125,-101.20620156683671,-617.2618653434497,1.7380878400153186,0.05,0.029264450073242188,0.7620518207550049,0.0252807,0.023836257,-115.43317257711604,-0.08931834572584513,-0.5926932108711693,0.0,23957,4.834069490432739,0.23934188115539592,0.07921930579861297,-538.288463829097
956,5.496387481689453,-114.94152913076573,44.08413102772886,-100.30369002457853,-591.0520027296684,1.6991689585361838,0.05,0.02566242218017578,0.7656943798065186,0.024951484,0.023020374,-115.38400823248101,-0.08963107344170938,-0.5742677559156297,0.0,23936,4.019636631011963,0.14527568521236203,0.09055010873674209,-531.2657946967536
957,5.414980888366699,-114.21425918713894,40.31262393239639,-101.81457994416037,-548.9069382077612,1.7511207636102135,0.05,0.02511000633239746,0.7309186458587646,0.025159191,0.031993367,-115.2670333279468,-0.08959226967875669,-0.5706104006055166,0.0,23916,3.9581146240234375,0.11141515608175843,0.06934886846380653,-531.2677466048432
958,5.519266366958618,-118.62848421355024,63.526573943888586,-98.67692452458361,-621.9062043861986,2.046075675577985,0.05,0.0286099910736084,0.8223357200622559,0.024673121,0.020365365,-115.60317841650715,-0.09053949148141742,-0.5926840824631829,0.0,23926,3.8339171409606934,0.2548043296122759,0.1847628939767457,-531.3892439109602
959,5.709498882293701,-114.27639596324464,41.08613578005735,-98.81069180477597,-559.6720019549674,1.8631810592467044,0.05,0.023701906204223633,0.7563779354095459,0.02508573,0.019789843,-115.4705001711809,-0.08935335512851728,-0.550070699302916,0.0,23910,5.809399127960205,0.14346580773673576,0.10994462137628598,-533.9948683002893
960,5.403414726257324,-115.1985488104769,43.452945310802576,-102.21460341284909,-585.4782161766668,2.132588281113492,0.05,0.031362295150756836,0.7229220867156982,0.025187703,0.020531777,-115.44330503511051,-0.08947839341370223,-0.5755596297187971,0.0,23954,3.537198781967163,0.10639655205688434,0.07308505883015781,-531.5360842991366
961,5.464104175567627,-110.47254568001647,5.219443406229944,-101.6209682151142,-138.77493268667862,2.0106204475873164,0.05,0.02537846565246582,0.7765648365020752,0.025184473,0.02726297,-114.94622909960111,-0.08925624892052796,-0.5519180786761868,0.0,24000,4.155478239059448,0.006581350593335627,0.0024836579759000025,-528.1149571685685
962,5.6291186809539795,-110.20754874727783,5.6189878172134975,-102.35783241863045,-147.6918625972571,1.9285590967719028,0.05,0.0241546630859375,0.7160494327545166,0.025144832,0.0255739,-114.47236106436878,-0.08905401075611298,-0.5505803974507121,0.0,24000,4.331566333770752,0.002736956096191267,0.002452930003813364,-521.111707587485
963,5.4184486865997314,-116.2435626678015,54.23391079831754,-90.4431309255808,-555.4347824570118,1.6875488751180148,0.05,0.031302452087402344,0.740105390548706,0.025084928,0.023033304,-114.64948122471206,-0.08909976268733301,-0.5599500203302268,0.0,23759,3.797316789627075,0.13553700609499303,0.08748688936632436,-520.6345696164052
964,5.512960433959961,-123.81023436085867,82.13113215145789,-96.75816531449374,-626.5084356376175,1.7465398714443259,0.05,0.02825188636779785,0.7313814163208008,0.025059575,0.024595248,-115.56555653832673,-0.08888786413933152,-0.597736385204876,0.0,23649,4.723238945007324,0.26255988087255416,0.1406226267713994,-522.4279801221678
965,5.440241098403931,-113.76507906519552,40.617793104111605,-95.02419481648661,-551.6134909674901,1.8113361976777327,0.05,0.024526357650756836,0.6964237689971924,0.025025537,0.029872058,-115.3855087910136,-0.08875511797428363,-0.5683978087168583,0.0,23919,4.2688517570495605,0.1029724761517642,0.05513586946901361,-523.1916203180108
966,5.632044792175293,-115.62590355431294,57.753566783435446,-80.6908856370122,-568.5066286983698,1.569901855287681,0.05,0.025890827178955078,0.6992228031158447,0.025243547,0.026060982,-115.40954826734354,-0.08859337901050664,-0.5568291737300813,0.0,23837,4.489819526672363,0.09276541421231882,0.0580554808058093,-521.6910873408643
967,5.533935546875,-111.93630968710737,36.56089653201348,-96.45282652100481,-507.3501743307211,1.655100303225155,0.05,0.030005931854248047,0.778388261795044,0.024943313,0.025546083,-115.06222440931992,-0.0884663715040954,-0.5592925898123468,0.0,23862,4.162883281707764,0.06292077499898725,0.03347062138404827,-525.0100752628646
968,5.489484786987305,-112.08682434972101,43.07614377810389,-70.95771293363656,-577.4544184006302,0.9342325290938894,0.05,0.029619216918945312,0.772817850112915,0.024713455,0.018077223,-114.76468440336004,-0.08758848741320996,-0.560200971896893,0.0,23996,4.767370939254761,0.21369773097584974,0.18224954425928014,-524.8154546648913
969,5.412258148193359,-117.7902530075916,60.88357262173509,-88.85200221168132,-611.9180687634195,1.9421953353271677,0.05,0.027252674102783203,0.8083605766296387,0.02498215,0.023072442,-115.06724126378319,-0.08849452206232694,-0.5677358995446234,0.0,23904,4.079479932785034,0.2667857429623451,0.14815096361672944,-523.1005381680179
970,5.578384637832642,-112.80743093545303,41.48954844531838,-83.42738597732313,-559.3414674113737,1.7589091136737869,0.05,0.026157855987548828,0.7368614673614502,0.025058683,0.028054103,-114.84126023095018,-0.08828162989152118,-0.56360410403989,0.0,23964,3.89743971824646,0.15422531738165834,0.07716185916598359,-521.803097258965
971,5.7216432094573975,-108.41030122714798,5.316167003618358,-86.92430856181842,-123.21539322304693,1.4727460239330254,0.05,0.021183490753173828,0.7866494655609131,0.024996193,0.0446363,-114.19816433056997,-0.08779814540253575,-0.5416055149241693,0.0,24000,3.9904191493988037,0.043683656573643426,0.0032675813507987692,-521.5124652678688
972,5.536213159561157,-116.60025944819974,63.04777602264362,-87.95348953162892,-603.3089060453422,1.7139724785251769,0.05,0.02477121353149414,0.7772784233093262,0.024826268,0.022443425,-114.43837384233295,-0.08816283606811084,-0.5617400394531643,0.0,23966,3.8695201873779297,0.31479097024755964,0.1477558084995013,-519.5083205049764
973,5.560469388961792,-116.58481876205873,59.178234018838374,-88.94709669903447,-594.9342196604586,1.883930257174483,0.05,0.02288818359375,0.7853119373321533,0.02511186,0.024295045,-114.65301833430553,-0.08829050359284325,-0.5407693266106541,0.0,23898,4.7231574058532715,0.2682111310576692,0.13570284538516617,-520.8117777275481
974,5.555366516113281,-115.53024166364581,51.03738457536146,-75.6941512317097,-505.47985565635054,1.7148433894693356,0.05,0.023861169815063477,0.7713792324066162,0.025148202,0.025776215,-114.74074066723956,-0.08834436129316607,-0.5771990506126237,0.0,23717,4.58561110496521,0.13213665088971424,0.06881059892023854,-521.7964949744371
975,5.509068489074707,-117.78356323561302,58.03458710935749,-101.04659313420856,-581.5479215039054,1.8613905005281544,0.05,0.024537324905395508,0.7640018463134766,0.02514518,0.024499401,-115.0450229240769,-0.08924019276497505,-0.588468997753376,0.0,23859,4.040916681289673,0.17689029598109604,0.09457218364298664,-523.4178097065188
976,5.5072174072265625,-126.50776713798287,83.75493322087178,-99.93859370241938,-614.5031153558804,1.4042777116316039,0.05,0.027148008346557617,0.7324044704437256,0.024892543,0.028585419,-116.19129734546749,-0.08952496935553626,-0.5903438385042518,0.0,23752,4.369983434677124,0.20309996056708074,0.10570825550329704,-526.7364621063598
977,5.624698877334595,-119.0338237642568,60.099034030264164,-96.91453303196455,-603.0690777622599,1.7945381880917513,0.05,0.023046255111694336,0.7485001087188721,0.025064934,0.022492204,-116.47554998734643,-0.0887085035015262,-0.5947650897704208,0.0,23908,3.701201915740967,0.20433788896103283,0.13826247344975334,-527.1273839215341
978,5.735334634780884,-112.3134994397871,6.371555128538017,-98.76468804969318,-145.2200496447855,1.9459295547333526,0.05,0.025197744369506836,0.7240257263183594,0.024926765,0.027967801,-116.0593449325905,-0.08848634746693333,-0.5611218550898817,0.0,24000,4.300224304199219,0.09404683258968015,0.0032245615206532366,-530.8162948901049
979,5.412036895751953,-124.9814159526749,80.51709157205968,-97.16171998925638,-638.4649290562355,1.6434194372597941,0.05,0.024234771728515625,0.7283468246459961,0.025086418,0.024991013,-116.95155203459896,-0.08890241230289768,-0.6035979257541823,0.0,23931,4.263364791870117,0.3279502089291583,0.1687196753762952,-529.3781070643754
980,5.3664937019348145,-118.84657084405995,58.44860514118969,-94.08535675025509,-595.0209235845496,1.9625824659974729,0.05,0.022655963897705078,0.7238121032714844,0.024933578,0.024419498,-117.14105391554507,-0.08866790013177199,-0.5937831308114231,0.0,23838,4.051532030105591,0.17140560242574057,0.13270394904306573,-531.3153228170448
981,5.693148612976074,-110.03208358683636,5.4470569890523075,-81.01918668496856,-127.16282855026385,2.198660801692715,0.05,0.022874832153320312,0.7065873146057129,0.025132848,0.024821687,-116.4301568826742,-0.08788521799628214,-0.5497617469168169,0.0,24000,4.55059814453125,0.0169279278364103,0.003151095348573101,-528.7430266141763
982,5.666347026824951,-109.66377160935704,4.721811825814697,-92.9150336876187,-124.51471755498726,1.8827061823216351,0.05,0.023128032684326172,0.7722125053405762,0.025078125,0.027552824,-115.7535183553425,-0.08830536933036705,-0.547882036132209,0.0,24000,4.640652418136597,0.0026672487003831253,0.0021642329916959227,-532.2544110106024
983,5.597016096115112,-116.25686980966108,56.62757312702186,-94.38015761600798,-567.973465759281,1.54318798316089,0.05,0.022960662841796875,0.6848480701446533,0.024999278,0.021048762,-115.80385350077435,-0.08794568731317245,-0.5808418935984284,0.0,23813,3.9498438835144043,0.21248102647027642,0.11481710508913616,-534.405806015525
984,5.608732461929321,-112.38178066472237,44.22485125855241,-71.6093782498524,-591.0338980114077,1.9187311222427004,0.05,0.025601863861083984,0.6527998447418213,0.025285307,0.02588076,-115.46164621716915,-0.08821812241093974,-0.561512457053578,0.0,23955,4.0488598346710205,0.08616169588318234,0.06549902132525391,-532.6653170104264
985,5.704366445541382,-112.10100385834173,39.8063961428755,-98.5659759073949,-543.8635387190321,1.883433147771098,0.05,0.025272130966186523,0.7595736980438232,0.024997717,0.024828793,-115.12558198128642,-0.08804877498123302,-0.5600696228458572,0.0,23907,4.229323625564575,0.07472167610629728,0.05424886086592657,-530.4479781641152
986,5.444828271865845,-107.86176502180693,4.8580776507228665,-94.64890904439045,-122.44872685899286,1.7571633827304909,0.05,0.022649288177490234,0.7159111499786377,0.02490993,0.028415859,-114.39920028533847,-0.08776516357140281,-0.5388729830701694,0.0,24000,4.613535642623901,0.0029275655199014284,0.0020488397220825385,-526.1422304809449
987,5.462151527404785,-115.87797260122798,59.006572599835174,-97.05078529540563,-621.7888719217813,1.7210627153475353,0.05,0.023568153381347656,0.7736899852752686,0.024939928,0.022137156,-114.54707751692742,-0.0883657234063136,-0.5372616318191974,0.0,23822,3.7813327312469482,0.23206376121951575,0.13013992424802867,-528.566350356347
988,5.413865327835083,-111.30459260947103,40.10092775010637,-91.43877051355028,-544.6894121187158,1.720232266091116,0.05,0.0265505313873291,0.791038990020752,0.025164973,0.026140751,-114.22282902618178,-0.08751371339191368,-0.5561455068490204,0.0,23898,4.0159337520599365,0.14899944298847748,0.11772648373217336,-534.6519653158757
989,5.529705762863159,-114.96773608407521,51.39091248088703,-95.75140017862212,-509.41652337794346,1.519747939118287,0.05,0.027179241180419922,0.7091941833496094,0.025133451,0.02171497,-114.29731973197113,-0.08721371144435208,-0.5744702485947736,0.0,23705,3.907494306564331,0.13145773653128293,0.07742463013962744,-545.0488088812807
990,5.605041027069092,-116.81765840089571,60.18977958005095,-86.40155936875178,-620.185184134389,1.8918252916222074,0.05,0.027660131454467773,0.779876708984375,0.025172293,0.020999087,-114.54935359886359,-0.08763739984597667,-0.5836695873232091,0.0,23835,3.9622585773468018,0.2097365954154596,0.20738967113359372,-539.1093437231985
991,5.467442989349365,-108.49438346500891,6.045247951196839,-93.05134999192045,-139.8127800899129,1.7827402756301582,0.05,0.029121875762939453,0.7132301330566406,0.025095878,0.040163115,-113.94385658547812,-0.08711367841871424,-0.5420984336215888,0.0,24000,3.6707258224487305,0.010095745722867961,0.003042480064181066,-534.8264099114402
992,5.4417712688446045,-111.10842129639923,44.56175732956141,-77.54223580629653,-591.5949679767233,1.7685320393019743,0.05,0.02660346031188965,0.7244453430175781,0.025436293,0.020122139,-113.66031305657023,-0.08795219959419966,-0.5552194814773412,0.0,23961,4.681137800216675,0.17958777507793353,0.03702780047990785,-543.7522276091709
993,5.801916599273682,-111.2833265372899,42.00999169076675,-71.24721900014192,-564.7723767230846,2.0333373035486066,0.05,0.020560264587402344,0.75396728515625,0.025034104,0.02321719,-113.4226144046422,-0.08879944731526036,-0.5559962377034772,0.0,23919,3.616546630859375,0.15101027729373626,0.14305221537390028,-550.7754374199276
994,5.53925633430481,-112.47286115368364,46.287496416399925,-98.99236061402917,-614.7308326009955,2.00605752196742,0.05,0.02349257469177246,0.7206761837005615,0.02519226,0.019041672,-113.32763907954636,-0.0886517839011951,-0.5619834529923289,0.0,23984,3.7023391723632812,0.1913404312572746,0.13254127545834402,-550.3353953656616
995,5.469723224639893,-109.34548833162461,5.543723359824987,-98.5462754906817,-131.6841899759458,1.9178070829834104,0.05,0.025360107421875,0.721367597579956,0.02514295,0.02782187,-112.9294240047542,-0.08823690189006793,-0.546310733501074,0.0,24000,4.556944131851196,0.0030645513842224087,0.0025698473941112307,-544.1690795323689
996,5.728954792022705,-112.71004185538656,48.60087410358102,-88.82157806122473,-638.8373702451569,1.9214647604240347,0.05,0.02429509162902832,0.7495167255401611,0.025186444,0.019751893,-112.90748578981744,-0.08873070941249289,-0.5631689464487248,0.0,23988,3.8502635955810547,0.18730718169320473,0.12099962202912269,-547.7491734373489
997,5.58910608291626,-111.48879802291862,41.15915781165548,-85.81997498255316,-554.9034687104726,1.9474532359762553,0.05,0.022967815399169922,0.6689562797546387,0.0250488,0.026208691,-112.76561701312755,-0.08847312892717703,-0.5571019489930177,0.0,23925,4.10836386680603,0.14419201899453507,0.04000077298096203,-541.1118128180398
998,5.331600904464722,-112.4399530341174,45.14757581906646,-84.83738988109597,-599.6915212560053,1.5044866643947652,0.05,0.0240323543548584,0.6902403831481934,0.025098734,0.02794167,-112.73305061522653,-0.08848334339337066,-0.5618124038596835,0.0,23984,3.6647098064422607,0.19893664462411523,0.12515806644527203,-546.2911618413794
999,5.5455944538116455,-111.21470043288987,38.65447548903189,-87.19672165833325,-527.8993022669663,1.9491996561810376,0.05,0.028791189193725586,0.7621285915374756,0.02517734,0.02294014,-112.58121559699288,-0.08845334166089595,-0.5348184296636037,0.0,23872,3.7909607887268066,0.11915427963187789,0.0975931580803373,-545.4947916171673
1000,5.616549491882324,-118.86077424041514,70.54195557858742,-90.46472548032936,-611.6498783945895,2.130264879456364,0.05,0.023729324340820312,0.701653242111206,0.024978306,0.019461537,-113.2091714613351,-0.08862586387545152,-0.5938770838974202,0.0,23736,4.456031084060669,0.287640494630754,0.15219943352343815,-550.624865799145
1001,5.341449975967407,-116.53730418710524,56.19930242832585,-98.80060143191086,-561.0428987327538,1.8457097353028882,0.05,0.039066314697265625,0.7682445049285889,0.025111455,0.027350154,-113.54198473391212,-0.08858578270261812,-0.5405484253887056,0.0,23827,5.015600919723511,0.25104214054989843,0.08131127402076033,-556.1133801102577
1002,5.56071138381958,-109.5619033178332,5.770827453890248,-93.23075857495141,-135.2854678719542,1.8170260429266771,0.05,0.032967567443847656,0.7157115936279297,0.024758566,0.03213427,-113.14397659230423,-0.08808268182194495,-0.5473886372451251,0.0,24000,4.036645412445068,0.025530486434629022,0.0027570484568228094,-554.52598810272
1003,5.479843616485596,-113.8543599848782,36.26623082976211,-96.83885063680097,-504.5221451329312,1.427343361001028,0.05,0.023366451263427734,0.7063229084014893,0.025328211,0.022573901,-113.21501493156163,-0.08872331810259333,-0.5480231866122643,0.0,23834,4.229436635971069,0.0651430013446193,0.036182579227423024,-548.109474060608
1004,5.502133846282959,-109.87185928201798,5.043077078049545,-99.56227784058133,-126.50025022905847,1.7853922473446389,0.05,0.026114463806152344,0.72332763671875,0.02484674,0.042869516,-112.88069936660726,-0.088695758281085,-0.5489475308212057,0.0,24000,4.278218507766724,0.0051109456814764885,0.0022508136923894443,-544.1027250841881
1005,5.652094841003418,-113.04890021458492,47.581039604928385,-80.03433117889462,-626.7835474689887,2.120788430507256,0.05,0.023784399032592773,0.7448956966400146,0.025026012,0.018088497,-112.89751945140503,-0.08846353058453162,-0.5648205351030977,0.0,23988,4.036733627319336,0.20772684680972142,0.18906669297432271,-549.7312188293408
1006,5.499793529510498,-116.52459246442343,54.780102692844046,-89.57047694502599,-551.475506599926,1.9168573518246772,0.05,0.022954702377319336,0.7716765403747559,0.025213566,0.021525808,-113.26022675270688,-0.08861541698228238,-0.5822049922091321,0.0,23812,4.324655771255493,0.19660661392744352,0.3192312103061802,-550.5279743131658
1007,5.70450234413147,-107.9182567171821,7.187558007605371,-66.21003465517762,-131.99567733152955,1.8600084122857432,0.05,0.025541305541992188,0.7492778301239014,0.025046967,0.028149163,-112.7260297491544,-0.08762025644682299,-0.5392133686802772,0.0,24000,3.6415703296661377,0.35841631391853773,0.003942072542209284,-553.732968701415
1008,5.506295204162598,-110.11425590195238,6.2842092393302655,-97.77432997823682,-140.94924912846386,1.77948083379362,0.05,0.023320436477661133,0.7326664924621582,0.024995929,0.027445074,-112.4648523644342,-0.088175901276123,-0.5501970158195175,0.0,24000,4.718586206436157,0.0034150111738830034,0.0029155101512881353,-546.694943831788
1009,5.489183187484741,-107.1647845178295,6.553371102064883,-79.76072809994179,-121.74790748503298,1.9683038808103683,0.05,0.025397300720214844,0.7524642944335938,0.025113594,0.025916945,-111.93484557977372,-0.08779535201035686,-0.5354936866676001,0.0,24000,4.254403114318848,0.004341163487391501,0.003665915634900704,-537.0301732055954
1010,5.603562116622925,-109.62553922235114,46.306130536528144,-76.63176918191058,-610.2808140097547,1.1285064461820555,0.05,0.027946949005126953,0.7821431159973145,0.02555761,0.017299687,-111.70391494403147,-0.08678161949265759,-0.526851006442869,0.0,23996,3.7859761714935303,0.2549319810190636,0.1014713905215536,-534.3247551471377
1011,5.430434226989746,-112.4791490774187,58.12651354764645,-73.28517510854621,-573.3460319514667,1.612574523948155,0.05,0.025929689407348633,0.7088196277618408,0.025052572,0.029496554,-111.78143835737019,-0.08697287361675073,-0.5620751622506572,0.0,23888,6.185142517089844,0.259525536020612,0.1685439811666223,-545.2553413003733
1012,5.606095552444458,-117.03903065160166,72.59687405535689,-79.69594044910153,-589.3119790796997,1.7749054268625994,0.05,0.02946758270263672,0.7782962322235107,0.024934864,0.022257742,-112.30719758679334,-0.08812945374121363,-0.5848700346839596,0.0,23847,4.325852632522583,0.3370794916821434,0.2515995481037875,-541.2908067801787
1013,5.581159353256226,-110.20890917191655,45.444353624500586,-75.7760919187446,-599.210555711627,1.8506093287748546,0.05,0.024503231048583984,0.7045009136199951,0.024901122,0.023331977,-112.09736874530566,-0.08779762013350671,-0.550623583424499,0.0,23984,3.778841018676758,0.2448460119576844,0.19332529037084115,-544.6576752916334
1014,5.575068712234497,-106.38514692689509,6.015091672742283,-85.79817452021545,-125.27284626047151,1.8352318684838242,0.05,0.0295565128326416,0.6934521198272705,0.02506358,0.026934406,-111.52614656346461,-0.08758589119748124,-0.5315235431776588,0.0,24000,4.163670778274536,0.007928616177275713,0.0038800971595466063,-534.8712917102011
1015,5.453828573226929,-111.47264873539974,58.05917648181709,-56.740001322766375,-575.9009447078266,1.6621827800691082,0.05,0.027292251586914062,0.795583963394165,0.024990257,0.055536132,-111.52079678065812,-0.08761637662660444,-0.5361267253625691,0.0,23846,3.8588805198669434,0.1877918887814785,0.09924345652088033,-544.2042749571091
1016,5.4511919021606445,-107.79592221490735,40.88874955966722,-84.45995663064205,-548.7409888477022,1.8331056509228318,0.05,0.023083209991455078,0.7742314338684082,0.024813358,0.024533657,-111.14830932408304,-0.08801413806054746,-0.5386577877201764,0.0,23977,4.131848573684692,0.16071268614174014,0.06365620281451052,-542.6175867282483
1017,5.44462513923645,-127.19166364341874,93.74084270320304,-75.99606186984654,-574.5741545984125,1.5527763225078373,0.05,0.026995420455932617,0.7264063358306885,0.025062377,0.025967736,-112.75264475601662,-0.08876105938469596,-0.5520393676786916,0.0,23388,3.742867946624756,0.32390959120084045,0.16938079928533248,-549.781010758662
1018,5.387978792190552,-123.80411607013015,89.37820345812982,-90.71045999458958,-608.6539881343722,1.6517757281467753,0.05,0.028659343719482422,0.6940517425537109,0.025090257,0.026867306,-113.85779188742798,-0.08852506837118854,-0.6186690779676207,0.0,23603,4.4108617305755615,0.2740555583370963,0.2225276737802284,-551.2455642198958
1019,5.511324167251587,-106.43249881971184,6.416027595302868,-81.46916330076806,-123.58534398258382,1.9781126151255246,0.05,0.03164792060852051,0.7518987655639648,0.02520516,0.027595606,-113.11526258065636,-0.08822237704046622,-0.5318357011473754,0.0,24000,4.193421125411987,0.03763632779203024,0.003942696346534917,-555.9627740036353
1020,5.734309673309326,-108.26432822349697,7.549025240373391,-81.19145443199248,-132.20325884591762,1.741153105267184,0.05,0.02480912208557129,0.7288763523101807,0.024930594,0.051153064,-112.63016914494042,-0.08828873952142115,-0.5409076454981455,0.0,24000,3.682197332382202,0.0056244848425866445,0.004722319755317889,-555.2002937813163
1021,5.718172788619995,-109.41939213684199,47.33833278177119,-79.88088513039342,-622.5760284395636,1.6355927062567983,0.05,0.03136754035949707,0.7044339179992676,0.025148014,0.018571945,-112.30909144413059,-0.0873399277798916,-0.5467892569086722,0.0,23992,4.375112533569336,0.22584262849672035,0.11390229660650324,-552.726949294581
1022,5.506874322891235,-121.5744822198157,85.07992499966602,-77.45884916147006,-611.9148838686733,1.859329416883763,0.05,0.02420353889465332,0.7478415966033936,0.024986714,0.026032543,-113.2356305216991,-0.08837119075259507,-0.5866384606038139,0.0,23844,4.2182512283325195,0.3164352841752512,0.2422747774058198,-552.9976742086118
1023,5.481760740280151,-109.6724483057701,45.839269112326335,-58.54511502845844,-601.9734222084819,1.774466809087004,0.05,0.026738882064819336,0.8043484687805176,0.02499748,0.028402125,-112.8793123001062,-0.08689705396697266,-0.5480536892534966,0.0,23993,3.973574161529541,0.31697127015296206,0.12719728358011662,-552.9798045601191
1024,5.567858457565308,-114.63784515547046,58.79048416060539,-79.59396826119034,-606.3220213197754,1.9031828132674682,0.05,0.03178238868713379,0.797492265701294,0.024983304,0.024811754,-113.05516558564264,-0.08691035312439967,-0.5519601236517341,0.0,23865,4.0445334911346436,0.22592996536531004,0.1507283600891001,-551.7507092714252
1025,5.44058632850647,-124.61709995276387,92.83951354821734,-74.20382498067086,-598.5982797044699,1.8423384677713162,0.05,0.029071569442749023,0.7759091854095459,0.02491055,0.02388978,-114.21135902235477,-0.08670060774590187,-0.6019852963136433,0.0,23770,4.865921258926392,0.3966157584936229,0.2421732095922797,-552.833117362015
1026,5.4359540939331055,-105.59845783086514,6.829943599313622,-82.87936437928344,-134.1723141010051,1.8980270579935712,0.05,0.023040294647216797,0.7946164608001709,0.0249068,0.032040622,-113.35006890320581,-0.08679554012404773,-0.5276738417046929,0.0,24000,3.9763755798339844,0.1332822060859104,0.005501818540764355,-558.5936862897812
1027,5.633428573608398,-113.86899568316072,61.203514286937924,-90.9308728355159,-592.8964248968009,1.5166772849460348,0.05,0.02312326431274414,0.687244176864624,0.0249658,0.024533337,-113.40196158120129,-0.08743046459199423,-0.5690400518793458,0.0,23978,4.81986927986145,0.30865190053323704,0.1790658193710243,-561.7206033088113
1028,5.542508363723755,-109.69473845241495,41.10229387318793,-83.26355159278178,-551.7162207709986,1.641661774824374,0.05,0.02175617218017578,0.7059416770935059,0.024927687,0.033760235,-113.03123926832266,-0.08785545028017393,-0.5481839343856817,0.0,23920,5.287873983383179,0.11544223766804984,0.0625620322238677,-565.4079732169522
1029,5.45836877822876,-109.617955042658,37.61472162400087,-78.88047990094917,-513.9765025483102,1.601798606261588,0.05,0.026788949966430664,0.7704904079437256,0.025300207,0.021768391,-112.6899108457562,-0.08884248183467507,-0.5477321936107377,0.0,23879,3.9324278831481934,0.05707023967278951,0.04190583438186808,-566.3144305848376
