iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
10,1.4712536334991455,-547.8917655237433,12.700441501074748,-532.0260651304393,-580.2972349362641,0.42409101179825487,0.05,0.02483820915222168,0.37845301628112793,0.024963908,0.12212634,-546.8013744846166,-0.11430974638606868,-2.2363426220166356,0.0,2767,0.5063142776489258,8.207361069515616e-05,4.529160313728997e-05,-570.6462600335443
11,1.5018467903137207,-549.2928875103928,13.28135390776648,-532.8917848716815,-614.2027434615483,0.4365791587770151,0.05,0.050719261169433594,0.5862100124359131,0.025569858,0.119626775,-547.0505257871943,-0.11435745026636063,-2.2433555720844662,0.0,2833,0.34184908866882324,5.879417522822048e-05,4.403050358136841e-05,-582.2400542658999
12,1.7112431526184082,-551.6422896896161,15.659690547588513,-533.907482718435,-615.1510950391671,0.4283821426504939,0.05,0.01919388771057129,0.4494748115539551,0.025509184,0.11640417,-547.5097021774365,-0.10984637319605427,-2.255090229153311,0.0,3003,0.3333780765533447,3.8812568740452e-05,3.273881826797485e-05,-584.1685686543091
13,1.678058385848999,-554.9476796874446,16.606316719451815,-534.1928030175735,-649.0084430378212,0.43486001360101817,0.05,0.06877779960632324,0.5528619289398193,0.025182027,0.117769636,-548.2534999284372,-0.10737251045896995,-2.2715908715926747,0.0,3218,0.38298463821411133,4.5677675699258864e-05,3.9197370538841246e-05,-508.86333551942835
14,1.6836163997650146,-555.9094058637909,14.377689450671372,-529.8548337008849,-605.8114476008575,0.4476098833634567,0.05,0.027095794677734375,0.37521839141845703,0.025703356,0.11739119,-549.0190905219727,-0.10085987228828056,-2.2765188183221907,0.0,3345,0.5917873382568359,5.384076976391514e-05,4.687582890559824e-05,-503.215495706481
15,1.6056268215179443,-555.3387024211971,17.28315910982518,-533.0375884851774,-671.7401286360769,0.4641282747690148,0.05,0.01778411865234375,0.5608053207397461,0.026588654,0.11193035,-549.6510517118951,-0.10103198876794177,-2.2735092222635567,0.0,3320,0.4699981212615967,4.5227873077643276e-05,4.1737292134797524e-05,-503.7561556258798
16,1.5914452075958252,-557.6033306058099,14.672322685423655,-534.8718173450076,-611.6533667457014,0.48095276579263574,0.05,0.04518914222717285,0.5078048706054688,0.025522435,0.105094925,-550.4462796012865,-0.09345361174781018,-2.2849646688476004,0.0,3556,0.4368298053741455,6.527839958128376e-05,4.8013426316157854e-05,-505.50509818793597
17,1.8098163604736328,-556.592690003992,14.109138581917408,-534.2009421814225,-599.2762787875542,0.4852954875426841,0.05,0.06233024597167969,0.3774526119232178,0.026294209,0.10323065,-551.060920641557,-0.09465290446162469,-2.27975656835596,0.0,3530,0.640247106552124,7.213188028915389e-05,6.333699383928923e-05,-509.21563288670654
18,1.7768404483795166,-555.5355081804446,13.531999787124171,-528.5594182173451,-601.1390375160182,0.4991645564557565,0.05,0.04396796226501465,0.4862637519836426,0.025444403,0.09939723,-551.5083793954458,-0.08796504003255998,-2.2746824910002634,0.0,3561,0.6830000877380371,8.489672972660485e-05,8.533784003895174e-05,-509.48059133930246
19,2.0472023487091064,-561.1841035639914,17.805077368790702,-524.926584780687,-641.7957972690407,0.5314731294953993,0.05,0.03590798377990723,0.5786144733428955,0.025941022,0.09642549,-552.4759518123004,-0.08620935695458515,-2.3029280352059893,0.0,3890,0.6719982624053955,8.522175784316487e-05,7.217971904309381e-05,-507.89875758687714
20,1.8086395263671875,-557.2388882818282,17.51431305689443,-524.1692453682787,-610.9758672344478,0.5059419800447044,0.05,0.05742216110229492,0.619513988494873,0.025393747,0.09749984,-552.9522454592532,-0.08544876513597315,-2.28331761301738,0.0,3805,0.9640741348266602,9.261986499015172e-05,8.316439387511272e-05,-510.0158374262781
21,1.5037314891815186,-555.1007823835442,15.346908769348259,-524.9754602539208,-605.612786905995,0.5175183503668496,0.05,0.05985236167907715,0.34479475021362305,0.02599134,0.099789254,-553.1670991516824,-0.08077562246778805,-2.272595792779202,0.0,3711,0.7120985984802246,0.0001008046590971509,8.949175303117813e-05,-510.36641682825876
22,1.7894952297210693,-554.171387067415,15.409457144959338,-525.2855788854409,-596.4631124480461,0.5258147447697227,0.05,0.06344294548034668,0.6390559673309326,0.025837187,0.093774974,-553.2675279432556,-0.07985552756247438,-2.268073082778425,0.0,3707,0.7531368732452393,0.0001024402919983532,9.549718874833837e-05,-504.98755583741195
23,1.8630187511444092,-553.7263563455397,16.160443916673742,-531.8111653542899,-624.7543916673402,0.5257343501935501,0.05,0.02646946907043457,0.5049331188201904,0.02529078,0.094001636,-553.313410783484,-0.0809280590709895,-2.266098526563066,0.0,3654,0.7517971992492676,9.150212453254445e-05,8.480193742861751e-05,-511.4990347601895
24,1.9606916904449463,-552.1019811488572,15.498244640805439,-517.7386626289681,-594.945630818461,0.5407568193842495,0.05,0.028542757034301758,0.5269179344177246,0.025655797,0.09554298,-553.1922678200214,-0.07750859166863436,-2.2578249962045325,0.0,3600,0.7958040237426758,9.640676804949122e-05,9.172472766803355e-05,-511.4776724568057
25,1.8170497417449951,-553.5433858139781,17.443852328358417,-522.4758088114191,-602.4446367166893,0.5157832839557271,0.05,0.05635976791381836,0.6322205066680908,0.02561622,0.09760409,-553.227379619417,-0.07747759074939026,-2.264887864323516,0.8333333333333334,3721,0.8131494522094727,9.791506295371823e-05,9.102881453341234e-05,-512.6113339455657
26,1.8035638332366943,-552.5234012427303,16.68602846269524,-517.0590040066436,-639.6253001789364,0.5439781304204159,0.05,0.0452420711517334,0.8804237842559814,0.025399232,0.093112,-553.1569817817483,-0.07794026730311657,-2.2597891880476486,0.0,3668,0.7289237976074219,0.00010094145504451408,9.22832142777852e-05,-511.0618780555794
27,1.8563435077667236,-554.1848412074874,16.168003014569184,-527.767171832246,-609.6060306528932,0.5420536512277991,0.05,0.06400227546691895,0.46117734909057617,0.025581008,0.091654256,-553.2597677243222,-0.0782802433358832,-2.268118636475106,0.0,3793,0.8349208831787109,8.919733972570543e-05,8.573196694590118e-05,-513.8909924701393
28,1.8232121467590332,-555.6833453418822,20.042258062526894,-522.7241684346873,-628.2687463799512,0.5530498620375579,0.05,0.019195079803466797,0.5255563259124756,0.025691925,0.090497285,-553.5021254860782,-0.0795856995673665,-2.2755766333914584,0.0,3893,0.8317430019378662,9.306664452278367e-05,8.351951727962416e-05,-517.707141305263
29,1.769862413406372,-556.0785007024637,20.175824206581524,-522.7995661189066,-632.9343477478835,0.5473477002642675,0.05,0.08447909355163574,0.4680783748626709,0.025425477,0.091722235,-553.7597630077167,-0.07832237484790051,-2.2775772814090662,0.0,3960,0.8529746532440186,8.804476132753065e-05,8.339335265337443e-05,-520.4476564284255
30,1.7318534851074219,-555.020847571792,18.12849327308524,-529.5170268679157,-629.6411299839917,0.5641106485950316,0.05,0.0689845085144043,0.8682231903076172,0.025398914,0.087081194,-553.8858714641243,-0.07822274184812864,-2.272297157595145,0.0,3934,0.7706570625305176,9.750292335081489e-05,8.615504797118021e-05,-523.2315492062764
31,1.7689018249511719,-552.7194606546374,19.7001657822346,-525.7278773790356,-672.1265333519036,0.5461354207882644,0.05,0.06558752059936523,0.578730583190918,0.025300846,0.09179359,-553.7692303831757,-0.07737446034069877,-2.260691586904789,0.0,3898,0.9116678237915039,0.00012088558562291945,0.00010762867250116551,-522.6426815824143
32,1.7959816455841064,-551.1864304933765,17.360559179483413,-514.4096168434849,-610.1436850193593,0.5718079942187214,0.05,0.046698570251464844,0.5275616645812988,0.025516914,0.08933129,-553.5109503941958,-0.07483688181938654,-2.2530801429325553,0.0,3832,0.8782293796539307,0.00012214601254417122,0.00011157604589805206,-523.9348203768424
33,1.7646324634552002,-553.8168121008306,20.14542504824601,-516.8972950932273,-625.5528944149921,0.5414471612727219,0.05,0.06111621856689453,0.5335209369659424,0.025165511,0.10581953,-553.5415365648593,-0.0734446037461289,-2.2662617584155718,0.0,4047,0.7581703662872314,0.0001633742011339205,0.0001495300463893132,-520.6013713941243
34,1.769397258758545,-551.5294389932754,17.32796440883029,-524.2752132756506,-611.1475926975135,0.548849788075492,0.05,0.059674739837646484,0.7681360244750977,0.025707204,0.08953251,-553.3403268077009,-0.07622758100189625,-2.2548181808568133,0.0,3876,0.8870108127593994,9.469391156089736e-05,7.726692406965913e-05,-523.7024998096854
35,1.940992832183838,-552.0997473080711,19.21361427434038,-513.3565348155641,-623.0257423160092,0.5472720900163283,0.05,0.048699140548706055,0.5505509376525879,0.025776716,0.09402179,-553.2162688577379,-0.07502653124264151,-2.2576274288854927,0.0,4018,0.7128992080688477,0.00011229368434436906,9.967532600871255e-05,-515.6022009335746
36,1.725343942642212,-551.7055422869754,20.435163914230188,-517.3179272484771,-627.9077562583152,0.5479889701538558,0.05,0.0660858154296875,0.6297967433929443,0.025651041,0.08997381,-553.0651962006616,-0.07719136747020082,-2.255983419184301,0.0,4005,0.8131577968597412,0.00010347834596273978,9.69275580577012e-05,-516.1565011419582
37,1.9484028816223145,-553.6607704278032,19.27495858583036,-523.0878571112493,-622.4684675594008,0.5562329138292463,0.05,0.04784965515136719,0.3537161350250244,0.025369918,0.0907797,-553.1247536233758,-0.07684651498562187,-2.2654870410091985,0.0,4216,0.8831768035888672,0.00012015253416964505,0.00010642851672813426,-513.0962519394853
38,1.9282348155975342,-554.371374496585,17.862723425679537,-524.6735554584242,-625.6947315132078,0.5570818061422422,0.05,0.06971359252929688,1.868816614151001,0.02445325,0.089208424,-553.2494157106967,-0.077370616514062,-2.2689688218080506,0.0,4319,0.928318977355957,0.000138117425549437,0.00011480980839623941,-509.91964064114904
39,1.918882131576538,-547.7125167591446,15.39049311720185,-511.6920469750766,-583.3391023875251,0.5618093320601335,0.05,0.10049128532409668,1.532099723815918,0.025302893,0.09051622,-552.6957258155414,-0.0745163358294779,-2.2356171059557917,0.0,4139,1.1031761169433594,0.0002113148167824383,0.00016882748465894254,-512.775128569835
40,1.8527543544769287,-551.2879541995972,18.55883895923706,-515.0103461220515,-630.1470427453878,0.5453931915946154,0.05,0.07744312286376953,0.38593053817749023,0.02592602,0.092081815,-552.554948653947,-0.07762918504419984,-2.2535424857832633,0.0,4345,1.0573444366455078,0.00014689880317045778,0.00013626426988055644,-508.74366908341926
41,1.9204952716827393,-552.4778704823509,16.440481071816805,-517.9229477390227,-642.2573494741772,0.5700217011184185,0.05,0.05604815483093262,0.5441164970397949,0.025375357,0.08915341,-552.5472408367874,-0.07663268550813994,-2.2595419077086785,0.0,4542,1.0253396034240723,0.00015966209352196464,0.00014286935364982996,-509.4211170170315
42,2.067948579788208,-550.9899585405329,17.51767817776517,-518.7917294987237,-619.948701209297,0.6060653202182201,0.05,0.038680315017700195,0.4145686626434326,0.02509786,0.08269617,-552.391512607162,-0.07776909292543177,-2.2520835890399367,0.0,4679,0.9351801872253418,0.00019398538576567934,0.00016706596151418607,-508.88210349316586
43,2.163043737411499,-551.1949698063622,17.942661168914672,-517.9122223362642,-596.3709846119467,0.5875283286830422,0.05,0.05894732475280762,0.791637659072876,0.025074774,0.085613415,-552.271858327082,-0.0786512262865589,-2.253271552781461,0.0,4707,1.1057097911834717,0.00020871523360927743,0.00018648323088149912,-514.4190537900623
44,2.466262102127075,-550.4570369605675,14.676045017302993,-520.3441072309796,-595.1075020682563,0.607391452198945,0.05,0.043988943099975586,0.6567668914794922,0.025199931,0.081481546,-552.0903761904306,-0.08092180479022955,-2.249308325241793,0.0,4823,1.1521885395050049,0.00028230132075205707,0.00027606959671807766,-520.6559258647372
45,2.0993053913116455,-552.2960998908635,17.0641211172858,-518.1857897489448,-632.3032429584052,0.6243758438550555,0.05,0.0538172721862793,0.5580594539642334,0.024894938,0.07982811,-552.1109485604738,-0.08184715175877931,-2.258608343875691,0.0,5090,1.1790950298309326,0.0003136918370815928,0.0002842930503131377,-556.7508854712552
46,2.112332820892334,-552.764926386318,16.038795710609577,-517.4334465680847,-615.5596488325062,0.64851615441297,0.05,0.04603290557861328,0.6874730587005615,0.025542365,0.07487844,-552.1763463430583,-0.08446064859867272,-2.261180778141365,0.0,5438,1.2198429107666016,0.00045443823664298894,0.0003746908151186002,-544.4626437001825
47,2.1149654388427734,-550.9640795820264,16.704463780289377,-518.420110926453,-639.4509591195789,0.6456031630905675,0.05,0.04646754264831543,0.9217488765716553,0.025424141,0.07645803,-552.0551196669552,-0.08439054985742488,-2.252153893873831,0.0,5576,1.2351672649383545,0.00045790022927263307,0.0004754877575241026,-528.2458821743227
48,2.14023756980896,-551.518679385619,16.482398759755352,-509.5760502464762,-608.8651546902582,0.6532146661571007,0.05,0.06768083572387695,0.647533655166626,0.02516192,0.077937454,-552.0014756388216,-0.0835290861181103,-2.254891023335541,0.0,5796,1.4555928707122803,0.0004566009490518911,0.00031708718696317196,-531.2579597089347
49,2.373277425765991,-553.470310060051,19.166113072342046,-518.9265195983099,-630.8881787885686,0.6292973929328753,0.05,0.07530617713928223,0.5974113941192627,0.025142519,0.07851876,-552.1483590809446,-0.08611743122354763,-2.2647983719615743,0.0,5975,1.4063808917999268,0.0006175801814526601,0.0005668775380530775,-529.804011573146
50,2.042874336242676,-553.4183692812618,16.732921782018465,-514.0664782354955,-604.0630215833518,0.6830669948274116,0.05,0.07633280754089355,0.42287516593933105,0.025132133,0.069862865,-552.2753601009763,-0.08470912631169909,-2.264548620920566,0.0,6196,1.2576019763946533,0.0005943517009499012,0.0005334840893144069,-532.7227301252115
51,2.8749215602874756,-551.6863005911886,19.102249094045916,-509.0383772278403,-591.3967903867187,0.6923650042027293,0.05,0.07816600799560547,2.11161208152771,0.024728097,0.07011453,-552.2164541499975,-0.08498453869932418,-2.2560647245817074,0.0,6167,1.300126314163208,0.000611326965135571,0.0005698501093355821,-530.2300743859498
52,2.5776991844177246,-552.5372497917108,17.84804582319722,-518.8439131238575,-609.597985069339,0.7103549137727986,0.05,0.16036200523376465,2.674266815185547,0.025042955,0.067709975,-552.2485337141688,-0.0858735396033559,-2.2601699718037094,0.0,6324,1.162956714630127,0.0006439898174543704,0.0006134177724451398,-526.510938614038
53,2.416693687438965,-557.2630390650872,21.244939811203338,-513.6653380295494,-621.8521988801716,0.7825240675327282,0.05,0.12703871726989746,2.7409708499908447,0.025391938,0.06267999,-552.7499842492607,-0.08433693089906319,-2.283915249310415,0.0,6690,1.7093603610992432,0.000645409258865656,0.0006426149008620638,-523.8117385348962
54,2.4993250370025635,-553.6833556603847,20.427325977241164,-518.2975603207501,-619.8077364726769,0.7694287596530186,0.05,0.11149191856384277,1.3543758392333984,0.025212292,0.06514749,-552.8433213903731,-0.08621572400660055,-2.2660667042980207,0.0,6803,1.875917673110962,0.0008002030663613644,0.0006474062079718669,-520.6422956653273
55,2.611137628555298,-551.3832606357701,20.796015266588963,-517.0667580951803,-625.3981568452652,0.7984693319286972,0.05,0.08669662475585938,0.4890477657318115,0.025186507,0.061642863,-552.6973153149129,-0.08488874658636475,-2.254363129338487,0.0,6966,1.819732427597046,0.0007488790128111055,0.0006420984027628616,-519.391994516756
56,2.605393409729004,-553.6545494312553,26.32222143835468,-510.123371065137,-697.6632085113607,0.7696659311747499,0.05,0.05717778205871582,0.7476015090942383,0.024858633,0.060309418,-552.7930387265471,-0.08560358155066802,-2.265990399940964,0.0,7226,1.9720900058746338,0.0013377388621242795,0.0011652291547797232,-515.2825011805832
57,2.7019879817962646,-553.8861392589899,21.224381679142642,-511.5496112343459,-655.1570641382701,0.775297179524519,0.05,0.053603410720825195,0.3740677833557129,0.025508825,0.06402272,-552.9023487797915,-0.08534227823888448,-2.266934473758622,0.0,7655,1.6196544170379639,0.0009310026092910405,0.000767688236649464,-517.0734613890272
58,2.816354274749756,-556.1359373187145,21.906369976776446,-516.9373822221168,-614.5724974573641,0.765231636942414,0.05,0.06571292877197266,0.3736715316772461,0.025293497,0.06478336,-553.2257076336839,-0.08685152428364877,-2.2783969131479695,0.0,7813,1.913450002670288,0.0007820288768155484,0.0007589618715584419,-517.1906859977357
59,2.936628580093384,-555.9199820394659,21.319921898638924,-519.6805547455933,-642.9528887729113,0.8217634627981527,0.05,0.0703125,0.7128729820251465,0.025517715,0.059402924,-553.4951350742621,-0.08660705395659525,-2.2772180064609038,0.0,7869,1.6680021286010742,0.001251254203213472,0.0011674422542966181,-522.2093187023635
60,2.7209830284118652,-556.3346669460946,22.987158080383637,-519.1098122768049,-644.0908869888326,0.8524167566563553,0.05,0.07134723663330078,0.7346649169921875,0.025403364,0.058623306,-553.7790882614453,-0.08591769342894558,-2.2794159541458345,0.0,8170,1.990877628326416,0.0009465354731507303,0.0008703548043242959,-524.6708749345609
61,2.8578877449035645,-555.1451138772705,23.05194056919178,-515.8943892850602,-658.5296267955692,0.8197939919805474,0.05,0.06195545196533203,0.6514015197753906,0.025252437,0.060116924,-553.9156908230278,-0.08653438687630434,-2.2734959320547308,0.0,8212,2.064988613128662,0.0013214912597228174,0.0012640133324077103,-522.5192954582462
62,2.9408774375915527,-560.593271830381,23.691761557766156,-522.0255020590808,-626.475730881486,0.9037784634084332,0.05,0.10848522186279297,0.764784574508667,0.025309544,0.05401455,-554.5834489237632,-0.08850211234295309,-2.3007553100451315,0.0,8537,2.061720132827759,0.0012442751611106244,0.0012102569776830472,-526.0215020878512
63,2.9335410594940186,-561.93919499838,23.26159201298433,-516.9229588337322,-647.5956301750421,0.9051093583887891,0.05,0.08043122291564941,1.5861716270446777,0.025067253,0.054272663,-555.3190235312248,-0.08950847457472455,-2.307497040146394,0.0,9022,2.061823606491089,0.001361810221670123,0.0010664509475605715,-525.7061482868102
64,3.2001264095306396,-564.7834047132565,25.117032237018158,-521.3176082248812,-632.9811616407425,0.9646530964947282,0.05,0.08675718307495117,2.854243040084839,0.025101608,0.051088654,-556.2654616494281,-0.0915666858257283,-2.321519620707681,0.0,9582,1.7041633129119873,0.0016957826015161694,0.00148298079743473,-525.9793402263541
65,3.2941958904266357,-566.6289707567058,26.787609211431327,-521.1102570698745,-670.6802272457346,0.9698589622618972,0.05,0.07967042922973633,1.586421251296997,0.025621438,0.05104654,-557.3018125601559,-0.0905744534591939,-2.3312740449186538,0.0,9880,2.114180326461792,0.002540859713663015,0.0023160988065100674,-527.3324965072302
66,3.4253056049346924,-571.6549944084665,28.143584374572143,-522.7025607841708,-674.6395191865593,0.9510591138661233,0.05,0.07514214515686035,0.7818689346313477,0.025066424,0.050949417,-558.737130744987,-0.09299732378978463,-2.356316441969113,0.0,10370,2.155280828475952,0.0023121306875118677,0.002064301319906975,-527.169281795261
67,3.3107078075408936,-572.0230952986167,31.99576487070914,-520.3783196049665,-677.2864268445052,1.0304047111501615,0.05,0.07615423202514648,0.8560779094696045,0.025310598,0.048245985,-560.0657272003499,-0.09285405199608038,-2.3582437524221462,0.0,10625,2.2177329063415527,0.002824351116570179,0.0025985809599902896,-534.7398732007754
68,3.407787799835205,-573.6025171068031,25.666405496601023,-520.9628205352313,-647.4130877844917,1.012165835087193,0.05,0.08347392082214355,1.4697484970092773,0.025263254,0.049012434,-561.4194061909952,-0.09465838121717063,-2.3661550672426146,0.0,11157,2.465506076812744,0.003119831075780489,0.0027391274585802767,-541.6532325664733
69,3.5703794956207275,-580.7344035844587,30.010049748289703,-526.3165974146077,-672.8505055667251,1.0566260903362639,0.05,0.08156180381774902,1.5513837337493896,0.025140617,0.046426363,-563.3509059303416,-0.0963822780596081,-2.4018995944240533,0.0,11619,2.991053581237793,0.0030393720077137873,0.0029052133739915138,-536.1735528629429
70,3.705791711807251,-580.3218327564541,31.032301320998272,-523.6137853436223,-682.9559893764746,1.1184111245886454,0.05,0.07704639434814453,0.9632728099822998,0.02485852,0.043629747,-565.0479986129528,-0.09609145702606754,-2.3999454356631342,0.0,11979,2.4006540775299072,0.003275142330629502,0.003155618411060693,-546.6424924996832
71,3.6856741905212402,-582.9969340386987,48.971985557329724,-204.67992177919294,-684.6888697226598,1.021374531918377,0.05,0.03325772285461426,0.6480743885040283,0.025430363,0.07210108,-566.8428921555274,-0.09684080632422301,-2.413305540724269,0.0,12495,2.4513003826141357,0.015064236722688154,0.014068413763516403,-546.993447696629
72,3.9362239837646484,-585.484143752294,32.81993625744424,-521.5600602788824,-672.9010442018895,1.0678285013902435,0.05,0.03045487403869629,0.7401978969573975,0.025382044,0.046574812,-568.707017315204,-0.0986886497748166,-2.4256769074784823,0.0,12579,2.508723735809326,0.003597354615130047,0.0032369068997358465,-581.1404865806591
73,3.993680953979492,-584.6439473044627,30.4072222798546,-523.9475852759218,-647.4333430990911,1.1145339946688315,0.05,0.026025772094726562,0.6674933433532715,0.025202699,0.04472739,-570.3007103141299,-0.09804204687391611,-2.421459001500756,0.0,12565,3.1218388080596924,0.0037372839399203188,0.003561457542219056,-625.830335559811
74,3.850109100341797,-587.5466143495768,31.499316123877634,-515.7057227726064,-675.1226357497392,1.1666029193432697,0.05,0.030864477157592773,0.7478129863739014,0.025355453,0.042123385,-572.0253007176747,-0.0987087653466359,-2.4359223552847555,0.0,12993,2.6402475833892822,0.00425003066836922,0.004015126132422941,-607.7897391048559
75,4.043125629425049,-592.9283847309476,35.86803046221637,-539.3077200675294,-687.2353323877614,1.1421999140614865,0.05,0.02667713165283203,0.6620879173278809,0.025131863,0.04358546,-574.115609119002,-0.09780242710388258,-2.4628771482407585,0.0,13707,2.727219581604004,0.004424721267096046,0.004130479234559031,-568.8555768823772
76,4.015664339065552,-586.4507853400032,66.80813997557223,-150.81995033656096,-691.7903571734903,0.9969975737042928,0.05,0.02414226531982422,0.6745491027832031,0.024671525,0.06423401,-575.349126741102,-0.09891671393170323,-2.4513289370397544,0.0,14095,2.4284892082214355,0.027873242934855155,0.025413048883326288,-607.1751316040597
77,4.251701593399048,-588.4475087781998,63.232269150565564,-165.14974572647267,-669.959592258324,1.2439762999195445,0.05,0.026103496551513672,0.6825113296508789,0.025143487,0.050685022,-576.6589649448118,-0.09892648334696116,-2.440582995933738,0.0,14187,2.89296555519104,0.025352566505056885,0.024375656200533755,-580.7164613848491
78,3.905535936355591,-575.7836273591427,85.4395200208388,-140.76935683808904,-686.2658543568637,1.2599915411945641,0.05,0.02347731590270996,0.6890349388122559,0.024907958,0.04237056,-576.5714311862449,-0.0953276055167415,-2.377257901533596,0.0,13989,2.706756353378296,0.045533240634179004,0.0408621659857031,-580.1892855377592
79,4.148715496063232,-599.7169549810387,37.00120765850325,-532.3521774966478,-671.7505666927495,1.2175184043503715,0.05,0.05062460899353027,0.7508091926574707,0.025286203,0.04195902,-578.8859835657242,-0.09832703402667044,-2.4968973825831595,0.0,14483,3.4864790439605713,0.008669723700350207,0.005928392198792741,-576.9066583169362
80,4.398946762084961,-598.938271739792,52.82367585493379,-177.75951830036067,-696.875066115283,1.3085275303137742,0.05,0.024389982223510742,0.6522927284240723,0.025088867,0.045044214,-580.891212383131,-0.09896465513560064,-2.4931474279195753,0.0,14791,2.6694164276123047,0.014624314567270794,0.014254162095563952,-574.7651737051733
81,4.646938323974609,-577.8545537304395,100.4944761172885,-137.57588461408466,-690.4294602947856,1.2958058283975873,0.05,0.04188394546508789,0.7664504051208496,0.02526342,0.04247321,-580.5875465178619,-0.09775917085346732,-2.4084894069812015,0.0,14868,2.179255962371826,0.06441717907293945,0.058217375382155274,-594.117439875785
82,4.065333604812622,-581.1385149020066,108.13392403920925,-141.86572435337743,-699.8070641835939,1.2819054180765734,0.05,0.032167673110961914,0.6574146747589111,0.025208984,0.044489153,-580.6426433562764,-0.09833373641075586,-2.445902507683914,0.0,15908,2.888345718383789,0.062145944338779735,0.0588329511835725,-600.8519229416411
83,4.567892074584961,-585.0028047216365,108.6673377725748,-117.40112844569735,-697.1000384913128,1.2382623250675915,0.05,0.04518628120422363,0.694998025894165,0.02489503,0.04415956,-581.0786594928124,-0.10066909836178176,-2.423348373992856,0.0,16224,3.2441189289093018,0.061333744805670984,0.05889266682962601,-600.1357565396276
84,4.580337285995483,-578.9721279214757,117.80554886094586,-155.99039972365568,-696.314176177656,1.2624562190393158,0.05,0.02975010871887207,0.7602286338806152,0.025412278,0.040800996,-580.8680063356788,-0.1014904010291094,-2.4349850690065606,0.0,15967,3.114238977432251,0.0763395145067628,0.07432856295189129,-603.7876547469065
