iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
29,2.132171392440796,-568.1608067061746,27.60235401175323,-514.7709219038823,-690.2790917729495,0.5864286051325728,0.05,0.08799386024475098,0.5039496421813965,0.024645302,0.08622039,-561.3232974966356,-0.07436132715459311,-2.3381393058948343,0.0,4816,0.9646263122558594,0.00014642925514729818,0.00011180885241831863,-506.2545095222534
30,1.9585132598876953,-571.1987944401626,29.649466029120134,-531.9864488648543,-662.7129342781561,0.6290765537055479,0.05,0.04542684555053711,0.6619277000427246,0.025357023,0.07976007,-562.3108471909884,-0.07339065305725463,-2.3533384086029714,0.0,4983,1.058861255645752,0.0001315650947224333,0.00012047852104230069,-507.3953548109927
31,1.956223964691162,-564.3253921813692,24.96262686027909,-525.9856666488203,-641.5287295947035,0.5925306089823582,0.05,0.08290624618530273,0.3821251392364502,0.02597037,0.08590422,-562.5123016900266,-0.07095370031476005,-2.3188649914182906,0.0,4676,0.8536374568939209,0.00011585711245684265,0.00011188517500746715,-509.5075483991315
32,2.3280231952667236,-568.4974634200487,29.747402522463144,-513.0080139308476,-653.3945481953114,0.6226652183770935,0.05,0.06178760528564453,0.5524992942810059,0.025559846,0.07967685,-563.1108178630287,-0.07033136969496326,-2.3398315805923096,0.0,4959,0.953909158706665,0.0001256673507825087,0.00012013369954729655,-510.883346662609
33,2.073765277862549,-569.5846733713535,29.04029800793009,-528.3141965567953,-670.1787978039445,0.6022895113434963,0.05,0.06172013282775879,0.5172092914581299,0.025691679,0.08371625,-563.7582034138612,-0.07291371447712461,-2.3451874942165447,0.0,5061,1.182708740234375,0.00013471609625762,0.0001317575897144308,-511.03800605893707
34,2.1511640548706055,-571.2665821004264,30.694225396291838,-523.4776871071149,-668.5677272856641,0.6528479111837153,0.05,0.0780036449432373,0.4682424068450928,0.025314601,0.07678429,-564.5090412825177,-0.07345119978860737,-2.3536534909849562,0.0,5195,1.173527479171753,0.00013311585940949282,0.00011812977743770558,-514.9244757663078
35,2.271089792251587,-576.6509324414694,35.350115873220155,-518.2796769402324,-694.8210074881542,0.6915220723274995,0.05,0.05412006378173828,0.6467719078063965,0.024728168,0.07222572,-565.723230398413,-0.073460209378147,-2.380594297243076,0.0,5577,1.2413203716278076,0.0001386566013179706,0.00012592461350299398,-516.0438384716391
36,2.080157995223999,-573.0348362963131,32.41959766380582,-520.0416410348504,-664.8167670420073,0.6318176800436437,0.05,0.06916689872741699,0.6750316619873047,0.026155477,0.07777955,-566.4543909882029,-0.07421334066071218,-2.3625196436280858,0.0,5392,1.1321461200714111,0.00012371200758773648,0.00012268027802361784,-516.0916784638476
37,2.0461320877075195,-582.2805289424444,39.7842615889729,-521.2706279812231,-752.217962484211,0.6813471717654553,0.05,0.04777979850769043,1.0726511478424072,0.025874803,0.0734038,-568.037004783627,-0.07263058264026055,-2.408700821431491,0.0,5994,1.1618590354919434,0.00014428811697098697,0.0001133666648085277,-516.500084790934
38,1.9607441425323486,-574.5399690394562,35.67797610498999,-520.8005550556928,-672.9942879617553,0.6533503950705819,0.05,0.10468339920043945,0.6400456428527832,0.025668897,0.07561097,-568.68730120921,-0.07146458651174893,-2.3700374695141004,0.0,5764,1.0412359237670898,0.00016606500371713108,0.00014596531087180027,-511.07381200238115
39,2.041078805923462,-571.0715284560065,34.663627448719474,-513.7945694271904,-671.8083992594642,0.6754476988638867,0.05,0.07097005844116211,0.4885673522949219,0.025013821,0.07407881,-568.9257239338897,-0.07142632789166593,-2.35261407626668,0.0,5693,1.1014072895050049,0.0001935655663733844,0.0001796426052853674,-510.94097778826443
40,2.1325573921203613,-569.2805103446848,35.859668506706775,-508.59402541569045,-678.505884070023,0.6648211703481604,0.05,0.05392718315124512,1.0570523738861084,0.025685364,0.076533794,-568.9612025749692,-0.07240928909413809,-2.3438168464987634,0.0,5670,1.0721087455749512,0.00028050617987721065,0.0002621968368395283,-512.1884930319192
41,2.1627840995788574,-575.4030047730473,35.628242471284004,-520.9743779254845,-691.3541678846004,0.6820739225239977,0.05,0.0731806755065918,0.6457695960998535,0.025201768,0.07447637,-569.605382794777,-0.07499089070317207,-2.3742300906693266,0.0,6068,1.5680928230285645,0.00021456022482555922,0.00019807080581790826,-516.0090862265629
42,2.078812599182129,-573.3738272387527,34.193348732148934,-511.0242459981297,-682.6565100358703,0.6599961722242046,0.05,0.25958943367004395,0.8018877506256104,0.024921848,0.07761824,-569.9822272391747,-0.07732966380947551,-2.36405698930938,0.0,6132,1.2100911140441895,0.0002666284184384105,0.0002522779141941826,-520.4195117113195
