iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
13,1.4917967319488525,-557.6762151647036,17.822519822506948,-532.9484761073321,-642.2919829995005,0.48440345353804876,0.05,0.021969318389892578,0.47031235694885254,0.025155755,0.10576011,-549.8077415876108,-0.10140690767993761,-2.2853350345509598,0.0,3500,0.36073803901672363,5.206950713667768e-05,4.5350694963194676e-05,-550.7448003274056
14,1.4911675453186035,-566.182534170722,30.12291105191042,-534.2261813142526,-729.2355253316374,0.5126695510886887,0.05,0.043010711669921875,0.3478412628173828,0.026827376,0.114010215,-551.445220845922,-0.09513197486361197,-2.327807795350799,0.0,4060,0.6148500442504883,0.0001055848995060051,9.363299103413063e-05,-521.5008175939716
15,1.4895665645599365,-563.2494949559543,19.315637433610654,-533.1596428540562,-655.6378259533346,0.4947830498922323,0.05,0.05818319320678711,0.4064757823944092,0.026124816,0.102830574,-552.6256482569252,-0.09408831388748715,-2.313083920190746,0.0,3915,0.45014071464538574,5.7672655676523946e-05,5.2277217214076764e-05,-511.22827370527466
16,1.5799381732940674,-565.4108294934747,21.399566300537753,-534.4428006556864,-684.9541728704455,0.5310644558734211,0.05,0.03228139877319336,0.3966703414916992,0.024296029,0.08879939,-553.9041663805801,-0.08776661031329368,-2.3240324404850594,0.0,4128,0.579230785369873,0.00010627758475150499,7.942454852766156e-05,-507.88032194766623
17,1.3915953636169434,-560.0846807979867,16.486003504279353,-533.8535772337966,-617.436332341777,0.5251914839827181,0.05,0.028640270233154297,0.4118831157684326,0.025452312,0.092428334,-554.5222178223208,-0.0848929004361238,-2.297628856763117,0.0,3946,0.6664223670959473,0.00010209557863268883,9.581447986678008e-05,-506.23082171843544
18,1.5863995552062988,-561.4167591280192,20.327608764558544,-522.2768287963929,-676.0462472461229,0.5236183094189291,0.05,0.08388161659240723,0.48728227615356445,0.024624942,0.09769546,-555.2116719528907,-0.08141502366480145,-2.304106791206708,0.0,4041,0.5792763233184814,0.0001195563288600237,0.00010721412679788706,-506.2863711159148
19,1.4966449737548828,-565.6072744616625,18.928602892675475,-525.9891222175904,-639.6211100890297,0.5716020300362823,0.05,0.08336186408996582,0.46360135078430176,0.026169008,0.087868966,-556.2512322037678,-0.07987946615837054,-2.3251971432963745,0.0,4334,0.6407027244567871,0.00010615262473161535,9.710776660329546e-05,-506.60049656621095
20,1.7213406562805176,-564.5725836895002,25.251365816329184,-524.1575435801393,-665.2115012410164,0.5703481470179195,0.05,0.05623745918273926,0.37804722785949707,0.025662333,0.08525479,-557.083367352341,-0.07836155485976051,-2.320171356478154,0.0,4324,0.7561101913452148,0.00011312493857509806,0.0001096176413733931,-507.79175084657373
21,1.600203275680542,-563.5863255984242,27.398279709502535,-524.3223767756822,-737.3989894010458,0.5781307127552746,0.05,0.03650498390197754,0.582036018371582,0.025563989,0.088306375,-557.7336631769494,-0.07593644009267739,-2.3151490867907047,0.0,4331,0.8969407081604004,0.00011801740177215324,0.00011230418474228701,-507.49212748990266
22,1.6559998989105225,-562.5706492230626,22.522083809150978,-514.5034383647169,-666.3769627172397,0.5754467651075008,0.05,0.03455948829650879,0.4211084842681885,0.026123721,0.085583895,-558.2173617815608,-0.07576339066781247,-2.3101642962922333,0.0,4353,0.9937031269073486,0.00012483541471478604,0.00011613480973837143,-507.3248151123209
23,1.8275024890899658,-567.28675085431,26.09140843730419,-532.2060530282504,-685.6068029497949,0.6235241714792052,0.05,0.05763959884643555,0.36079883575439453,0.02582129,0.0842461,-559.1243006888358,-0.07671141956963945,-2.3336304947279904,0.0,4553,0.9350285530090332,0.00015617048247753648,0.00015070038971089298,-508.80529263977286
24,1.673922061920166,-561.9969132792008,25.52832522795989,-518.1234358925032,-680.8512631237196,0.5620373452842707,0.05,0.04746890068054199,0.40540051460266113,0.02525388,0.086097285,-559.4115619478723,-0.07190538882525341,-2.3072706765430953,0.0,4283,1.0036547183990479,0.00016198553127181898,0.0001442901836631273,-508.7329286251925
25,1.7743148803710938,-567.4083359218239,28.418559188938907,-531.2274014446408,-687.5644883632478,0.6030319626513596,0.05,0.05749201774597168,0.40868401527404785,0.025142772,0.0835373,-560.2112393452675,-0.07417840033120804,-2.3343718639541935,0.0,4588,0.6541225910186768,0.0001429281765880211,0.00012946197035798986,-506.4142639494938
26,1.6057109832763672,-561.8255122980734,26.63245433672869,-517.1822298899327,-709.1816946341024,0.5720494088796705,0.05,0.05633139610290527,0.3544909954071045,0.025076695,0.08493797,-560.3726666405481,-0.07188937206960405,-2.3064268766611424,0.0,4333,0.7953033447265625,0.000151562812503154,0.00014562823914577889,-506.40813698496004
27,1.5786685943603516,-567.6592545983486,25.13069512593696,-531.2996189770506,-648.8337848599649,0.6148856555469825,0.05,0.06070756912231445,0.4118809700012207,0.025284257,0.082514994,-561.1013254363281,-0.07436634865688721,-2.3356248085571716,0.0,4629,0.8853540420532227,0.00012206101673248276,0.00011778508854307023,-508.99731678402696
28,1.7097463607788086,-566.8154977126974,28.209045500093104,-526.7182805070138,-715.1753577955587,0.60528508597557,0.05,0.04827284812927246,0.37400197982788086,0.025771119,0.0828714,-561.6727426639651,-0.07358348783463788,-2.3314235814808075,0.0,4678,1.158747673034668,0.0001569201827255355,0.00015774126057265146,-507.27909100790094
29,1.7746024131774902,-571.5172402718384,29.63145830036337,-516.7771979797282,-708.7561705669792,0.6116736684131922,0.05,0.06732606887817383,0.41121459007263184,0.025146412,0.09063665,-562.6571924247525,-0.07622989764332641,-2.3548842555783485,0.8333333333333334,4881,0.8475944995880127,0.00015473036275311992,0.00013248129743404803,-507.30372032753843
30,1.8347463607788086,-574.3091179988874,35.23942895605425,-529.4267553749415,-720.198585473306,0.6563947897373148,0.05,0.0780787467956543,0.3579275608062744,0.025205063,0.07579785,-563.8223849821659,-0.07403078851255421,-2.3688433991201956,0.0,5049,0.7774677276611328,0.00012708042504942476,0.00012003707260679489,-507.88907241649866
31,1.7227704524993896,-563.998730909245,28.194034141334175,-527.5270944357165,-722.3910532492508,0.6041729048179373,0.05,0.04707217216491699,0.522435188293457,0.02585348,0.08155263,-563.8400195748738,-0.07017817260537097,-2.317552115375101,0.0,4585,1.1570651531219482,0.00017478101439925893,0.0001645704604727842,-505.43054274550724
32,1.7033658027648926,-569.6345862711698,34.74799763330276,-514.2475643789251,-740.4114998212189,0.6447058114166501,0.05,0.09987187385559082,0.32280611991882324,0.02578339,0.077092804,-564.4194762445035,-0.07026664040028643,-2.345493283231811,0.0,4879,0.8982350826263428,0.00015251034868175886,0.00013624306024846526,-506.3653616388853
33,1.8228685855865479,-573.9356523028711,36.090414273025736,-526.3755042488215,-716.6030932620106,0.644285554762508,0.05,0.028287649154663086,0.45682454109191895,0.025532238,0.07823053,-565.3710938503402,-0.07036562647194308,-2.3671548189019536,0.0,5146,0.915769100189209,0.00014968233036698458,0.00014512915025813831,-507.0913219658224
34,1.957310438156128,-575.2838711222325,38.25545083025766,-524.5519822203389,-757.0120074510126,0.6563757212981017,0.05,0.05604958534240723,0.5093472003936768,0.024959367,0.07556544,-566.3623715775295,-0.07381581935881096,-2.37387338200348,0.0,5217,0.8832085132598877,0.00014099289555408634,0.0001295453970908599,-506.83823992881725
35,1.9619488716125488,-574.9808399162235,35.21317984904519,-514.6490970675696,-684.3067816789011,0.701274128448297,0.05,0.03576517105102539,0.31246232986450195,0.024877198,0.072730586,-567.224218411399,-0.07065085287051714,-2.372427851718959,0.0,5358,1.1661322116851807,0.0002057553519332039,0.00018603577666478913,-509.16967058141
36,1.937363862991333,-572.42929216323,31.2741575323621,-526.5403763693714,-686.2886073514045,0.6396131635074097,0.05,0.056387901306152344,0.4102637767791748,0.025250312,0.081364885,-567.7447257865821,-0.07333599052113035,-2.3594835318151777,0.0,5175,0.9516425132751465,0.00021358606713685506,0.00019153350515117512,-508.846699762881
37,2.057042360305786,-586.3423993601999,46.04543126018534,-524.8869552930886,-724.3989134045503,0.7500480238369619,0.05,0.05196833610534668,0.4823267459869385,0.025724534,0.068699524,-569.6044931439438,-0.07125635574566455,-2.4292735859320147,0.0,5959,1.1679472923278809,0.00013668307480523847,0.0001237165504390681,-510.0661861496189
38,2.051870584487915,-581.379153372658,48.30446772194631,-526.8313411382949,-742.1434355296802,0.706539293943996,0.05,0.04949331283569336,0.4962594509124756,0.02498199,0.07257409,-570.7819591668152,-0.06927669326396298,-2.404347761905123,0.0,5833,0.9924530982971191,0.0002043382703543331,0.00018477133162473692,-507.93468006693394
39,1.947650671005249,-579.9095897665509,41.86838900415908,-507.8435435731335,-693.3407118119837,0.6859997186669233,0.05,0.08118152618408203,0.4718475341796875,0.025579825,0.072362974,-571.6947222267888,-0.07088922707705467,-2.396915361364821,0.8333333333333334,5723,0.9586620330810547,0.0002068347799650383,0.0001878752393501684,-509.23645632504093
40,1.8662035465240479,-571.28889539822,43.30821541592461,-490.4991886316746,-760.3417940994568,0.7141188771446617,0.05,0.06841707229614258,0.49252915382385254,0.025143828,0.07540914,-571.6541395439319,-0.06975217893592396,-2.3539077304753273,2.5,5370,1.0290048122406006,0.000375689254102693,0.00036308139289154234,-508.8544477833957
41,1.9965708255767822,-580.818745880355,40.48086695720659,-506.03994358041376,-734.7971604313985,0.7140339381266824,0.05,0.057436466217041016,0.44577860832214355,0.025066461,0.07620509,-572.5706001775742,-0.07051601778233442,-2.4014855259765406,0.0,5913,0.995269775390625,0.0002454351784259738,0.00023015104688507498,-511.0790142021753
42,1.8995811939239502,-574.5931587354258,39.4707388110691,-517.5018365443627,-693.4675310721082,0.7371397290214546,0.05,0.09614443778991699,0.40895581245422363,0.025197947,0.07156379,-572.7728560333593,-0.06905222391410228,-2.3704355719207313,0.0,5720,1.302419900894165,0.00033960672563081314,0.00031839713254543144,-509.3408740053497
43,1.9469621181488037,-580.9215902143916,44.607443265946074,-512.4715513511761,-702.5834810809583,0.7045180981659657,0.05,0.08507847785949707,0.42051172256469727,0.025215147,0.07202672,-573.5877294514626,-0.07022435756050717,-2.402208044599567,0.8333333333333334,5958,1.1828076839447021,0.0002914058287716245,0.00028253365345088933,-511.6932945177359
44,1.964747428894043,-572.3364175114737,45.72259871119793,-501.26726849883346,-741.6061433169521,0.7399069486783845,0.05,0.05444765090942383,0.4544336795806885,0.025617441,0.0712748,-573.4625982574637,-0.06645273297893721,-2.3592866622997435,0.8333333333333334,5645,1.0254814624786377,0.0003484382352105323,0.00030359387582322124,-513.5828261972156
45,1.9764723777770996,-564.1467868234487,37.190685779573386,-497.10584462071563,-654.9036959823976,0.6987314710913756,0.05,0.07204437255859375,0.43834924697875977,0.02519009,0.073276535,-572.5310171140623,-0.06445222211670366,-2.318239373480338,1.6666666666666667,5344,1.12089204788208,0.0005775933370160584,0.0005640951114615765,-512.9113474785709
46,2.1647539138793945,-582.7346896505279,54.79396258245651,-483.40268029998674,-766.642092557461,0.7301501815372317,0.05,0.07538795471191406,0.5296726226806641,0.025785152,0.07486096,-573.5513843677088,-0.06722935036246792,-2.411370807911939,0.0,6446,1.2619128227233887,0.0006269140123778087,0.0005139763610580313,-512.2584026241005
47,2.1007282733917236,-581.3118112154923,46.29465706480043,-506.4874834098765,-711.8334044876235,0.7322181864283778,0.05,0.07245039939880371,0.35162878036499023,0.025528375,0.07212289,-574.3274270524872,-0.06671060773055829,-2.4041905784285476,0.8333333333333334,6423,1.107844352722168,0.0004641087594840327,0.00042954697292374623,-513.8535224028369
48,1.9720661640167236,-572.277656740113,51.79844218787293,-480.1507601661356,-706.8771780012437,0.8129336305752957,0.05,0.07764625549316406,0.5429952144622803,0.024771972,0.06423411,-574.1224500212497,-0.06311434970084648,-2.3591580993126127,3.3333333333333335,6292,1.2474303245544434,0.0008421911257666493,0.0007430003017021314,-513.4003724169115
49,2.0499191284179688,-583.2889499284013,49.04125136414224,-493.35054396603107,-696.8287530622576,0.7937517958260113,0.05,0.08679437637329102,0.61916184425354,0.025066448,0.06445668,-575.0391000119649,-0.06681797545043006,-2.4143142611514845,0.8333333333333334,6724,1.044464111328125,0.0004727393529509033,0.00044891570344927245,-514.7737538491866
50,2.1811912059783936,-582.9527802363434,51.51715689548097,-496.409722617359,-723.6114689036715,0.7929890269557954,0.05,0.09847140312194824,0.5485875606536865,0.025589105,0.06627407,-575.8304680344028,-0.06541714799411755,-2.4125665685799826,1.6666666666666667,6887,1.3136417865753174,0.0005441709431458413,0.0004992594539722369,-515.6989760320727
51,2.1175084114074707,-574.1590800313444,48.60199620692915,-483.6670343848295,-686.3836984760642,0.767491109996137,0.05,0.0840904712677002,0.5546369552612305,0.025572976,0.07011101,-575.6633292340969,-0.06126131245697911,-2.3689000629351407,0.8333333333333334,6656,1.4454784393310547,0.0006869899898329723,0.0006860656387334968,-516.5821949238449
52,2.3394691944122314,-588.5417956199125,51.58532668029902,-492.6967019146269,-788.8439017654302,0.8320890338207158,0.05,0.0916290283203125,0.4521002769470215,0.025178868,0.063728005,-576.9511758726785,-0.06908944994357287,-2.4403631285523146,0.8333333333333334,7400,1.4501383304595947,0.0006589064685208964,0.0005810685963163206,-517.4440961502779
53,2.2814204692840576,-576.4810254960081,53.168289009632346,-480.8559498924797,-753.5582439360379,0.7439527967540396,0.05,0.11011672019958496,0.5688974857330322,0.024744704,0.07003442,-576.9041608350115,-0.06577863271976625,-2.38029465233597,2.5,7029,1.3109841346740723,0.0009280163050795269,0.0008634753140790279,-518.2439357841648
54,2.220790386199951,-573.4383354044954,51.74529105062845,-466.8097014257681,-696.5744467399447,0.8335271857263559,0.05,0.0754692554473877,0.6517565250396729,0.026360732,0.06023538,-576.5575782919599,-0.06624839981719315,-2.365010062970496,2.5,7031,1.4626765251159668,0.0009136244618910394,0.0009254758543802216,-519.7631126818
55,2.266111373901367,-572.8715422374634,57.02259854024492,-465.820582200352,-743.2889470338885,0.857235680300102,0.05,0.08907365798950195,0.4785161018371582,0.025046859,0.058739007,-576.1889746865103,-0.06373491893688896,-2.3624386911187276,2.5,7403,1.2773656845092773,0.0012198345190757433,0.0011598701750048903,-521.7465500251159
56,2.405954599380493,-581.9885403468065,53.99292438826206,-426.9207118062175,-684.5317246971192,0.9623067335814944,0.05,0.10338830947875977,0.4720327854156494,0.02500435,0.054805465,-576.7689312525399,-0.06858080628565738,-2.4078307892920625,0.8333333333333334,8103,1.578857421875,0.0014474891753677734,0.0013432912820263484,-523.7039498928667
57,2.3032007217407227,-574.652017391087,54.53475516431106,-443.6788549466005,-712.9509810919781,0.9298408498312166,0.05,0.10702657699584961,0.4956390857696533,0.025129253,0.05505467,-576.5572398663946,-0.0660466174692848,-2.3713379914896113,0.8333333333333334,7967,1.4946730136871338,0.0013252354718164357,0.0012680584468752094,-529.1642158211672
58,2.538240432739258,-582.7223239740362,49.63432378067028,-460.13268619903147,-691.9258501394884,0.901741207073598,0.05,0.07809209823608398,0.5274074077606201,0.025667634,0.055730965,-577.1737482771588,-0.07008912872766898,-2.4115805607206604,2.5,8798,1.1275112628936768,0.0011139026661815595,0.0009221366548268763,-536.1598930545174
59,2.3077051639556885,-575.51872252099,47.3672071955796,-434.9187611193728,-677.981671346205,0.919217021181272,0.05,0.07141447067260742,0.6613774299621582,0.025479903,0.055832338,-577.0082457015419,-0.07094251817532786,-2.375747646301603,0.8333333333333334,8712,1.2957985401153564,0.0013771296529744793,0.001342122037802493,-550.2418321393264
60,2.6055870056152344,-578.5640441751762,44.03766567404696,-482.30325500673405,-701.7945420935196,0.9467489626506146,0.05,0.08264541625976562,0.7682476043701172,0.025611948,0.052515395,-577.1638255489054,-0.0732950757782638,-2.39115460247532,0.0,9569,1.5421428680419922,0.002023081994983777,0.0018966265678292745,-552.7483299020324
61,2.724231243133545,-578.7437962000421,45.74145920936666,-472.94926757074427,-693.7950458689224,0.9943248745076787,0.05,0.09322690963745117,0.35424089431762695,0.025425298,0.0503036,-577.3218226140191,-0.07479638524548916,-2.391867047103953,0.0,9783,1.4522736072540283,0.002273797761747666,0.002149967727564687,-554.6370024258099
62,2.6507630348205566,-575.1278434213078,36.80295157475811,-467.294011458805,-688.3972941500314,0.980375286940636,0.05,0.06887936592102051,0.731292724609375,0.02519456,0.049787257,-577.1024246947479,-0.07646798451914959,-2.3740169633275645,0.0,9805,1.7192192077636719,0.0019529050761542654,0.0018432381515378308,-565.8772619011149
63,2.800469160079956,-579.8233150834428,39.39380783359517,-460.2491947626808,-688.5125734062271,1.0223867802471427,0.05,0.025040149688720703,0.45022010803222656,0.025107425,0.04841025,-577.3745137336174,-0.07749387184900379,-2.3975599345036795,0.0,10517,1.676825761795044,0.0024357243412931238,0.0022160602030023117,-565.4385301794407
64,2.6709158420562744,-574.9230189276492,37.36318128743209,-491.27038243604176,-720.8004856937857,1.082108240151503,0.05,0.05476069450378418,0.6270866394042969,0.025037833,0.04630565,-577.1293642530205,-0.07770494634955313,-2.373205182277206,0.0,10510,1.734833002090454,0.0022331712062136112,0.002114485342348279,-577.810989764044
65,3.0077409744262695,-584.2521229868397,37.88854903787363,-447.40710303811284,-677.495246072247,1.1068816017167429,0.05,0.05696463584899902,0.6066234111785889,0.025614077,0.044882096,-577.8416401264025,-0.08214342303126342,-2.4196218881802936,0.0,11655,2.3875234127044678,0.0029854707733614956,0.0028707473716762444,-565.9156475495734
66,2.9113051891326904,-581.1927390672771,34.63555716409177,-516.9367350841899,-659.1877468037488,1.0698934168357188,0.05,0.0563204288482666,0.7528524398803711,0.025311662,0.04552195,-578.17675002049,-0.08008696681681232,-2.4043752628712753,0.0,11456,1.9079704284667969,0.0036716859948078126,0.0035499884021076254,-570.8441922164589
67,3.060980796813965,-585.6981389305372,33.39804232552471,-505.8265834214974,-661.8385876106292,1.1671489884343922,0.05,0.022407054901123047,0.5656251907348633,0.025188625,0.04215318,-578.9288889114947,-0.0820220421875443,-2.427002106459757,0.0,12175,2.5647189617156982,0.0032651306868626295,0.002868179310550673,-600.7621433183544
68,3.3275554180145264,-586.0115217759495,31.63029673037871,-495.86448835735945,-660.0128551629712,1.1448000077953484,0.05,0.017820358276367188,0.5408937931060791,0.025271527,0.042611677,-579.6371521979402,-0.08424328238582254,-2.4286137540567645,0.0,12299,2.222883701324463,0.0034167161668991397,0.0032717859964915266,-599.4816582433245
69,3.3204216957092285,-578.6040018281933,81.92194715244352,-119.07207487168085,-695.9010293492552,1.2336987040853278,0.05,0.0182192325592041,0.6086838245391846,0.024529241,0.04717662,-579.5338371609655,-0.08247869299091663,-2.4125422417034934,0.0,13337,2.412144660949707,0.04738813884631972,0.039422543179566276,-580.3226260912757
70,3.4351613521575928,-576.8923981365883,73.96464878563648,-127.57747725283008,-661.8969881683365,0.9560652757397236,0.05,0.01865553855895996,0.5975117683410645,0.024701789,0.06212342,-579.2696932585278,-0.08269701827860257,-2.3830852907029034,0.0,12977,2.4452784061431885,0.03918140305447661,0.0342558228570633,-591.4179559093285
71,3.4519007205963135,-592.6382001336563,35.22723483715398,-514.0283506192413,-696.0492669343173,1.2815202431462034,0.05,0.023035764694213867,0.5809719562530518,0.025000898,0.037967835,-580.6065439460407,-0.08411501883379184,-2.4619312050515005,0.0,13066,2.4576101303100586,0.010735209096280495,0.005183847202292609,-616.6325849187692
72,3.3167967796325684,-578.2737181955237,77.29195852848508,-140.57528011244602,-661.6504606216312,1.2921089839384452,0.05,0.017146587371826172,0.5828638076782227,0.024805015,0.045310605,-580.373261370989,-0.08365827967592947,-2.3900243188332984,0.0,13239,2.7791106700897217,0.040355417482631356,0.037325371771668794,-636.0747936495851
73,3.648040533065796,-542.4025703981164,156.77577066951798,-107.56806220262267,-701.3363804637003,1.3536564723440725,0.05,0.0193634033203125,0.6220424175262451,0.025219757,0.038678356,-576.5761922737017,-0.08454531324571347,-2.3150066031888703,0.0,15272,2.8732943534851074,0.16640656024987666,0.1260193632374486,-649.9209123136053
74,3.6694374084472656,-564.6555141223118,121.46916477948785,-112.69487543530633,-722.2689100295538,1.3105847127015673,0.05,0.02103900909423828,0.6077113151550293,0.024808591,0.037568394,-575.3841244585628,-0.08367072508577432,-2.3848145081962557,0.0,14354,2.3348171710968018,0.08599530067042806,0.07635418911982152,-674.648057002365
75,3.633139133453369,-549.3156680020057,136.05132819292484,-106.79112094637536,-666.166638332536,1.2641236250956664,0.05,0.01983356475830078,0.6168253421783447,0.025366185,0.040394325,-572.7772788129072,-0.08351903286052313,-2.28704537602687,0.8333333333333334,13923,2.0301098823547363,0.10445572838950591,0.0975090770395391,-197.76665696347575
76,3.7237706184387207,-538.1648803904899,161.0985393457127,-112.06122407366361,-692.1082281299321,1.2834854347249933,0.05,0.022229433059692383,0.6554794311523438,0.02531274,0.038633488,-569.3160389706654,-0.08361977711123968,-2.252160666857144,0.0,15311,2.428389549255371,0.13742783597146876,0.12411062806548376,-613.8044021543024
77,3.746774435043335,-522.4235174854481,173.32655346411497,-126.69211585361666,-683.0018177415177,1.2646477930344184,0.05,0.019426822662353516,0.6724157333374023,0.02540764,0.039350223,-564.6267868221437,-0.08444593563122312,-2.2152243208276516,0.0,15284,2.2647287845611572,0.16273688281310603,0.1550086694491012,-87.52897036128978
78,3.7589619159698486,-547.88866934039,144.39275109211883,-126.49660356153717,-662.496440533314,1.2240087690479777,0.05,0.017547607421875,0.6458663940429688,0.02504151,0.04065523,-562.9529750739683,-0.08540380712607035,-2.2799957662016,0.0,14822,2.440812349319458,0.1297075167770793,0.11750755939221738,-94.45435517349084
79,3.8439416885375977,-511.93566582567314,187.17265370962568,-99.16333918985328,-689.2663155655304,1.3205709722250802,0.05,0.030174732208251953,0.6456193923950195,0.02492975,0.03755236,-557.8512441491389,-0.08497285578576838,-2.1630991391629797,0.8333333333333334,16298,2.629826307296753,0.20223016159746748,0.1880657063054158,-61.18688734026389
80,4.030695676803589,-494.62337219823104,194.11273849906104,-91.99643208324449,-688.1105172765789,1.4654946377631415,0.05,0.018043994903564453,0.6566486358642578,0.02521472,0.03386682,-551.5284569540481,-0.08294543631925118,-2.076067426578771,0.0,16239,2.4228575229644775,0.21820099339120347,0.2078371988232613,-35.405520646946
81,4.391341924667358,-447.1961583509638,221.14218882882378,-122.8984174931195,-672.9055656983732,1.4294468799833704,0.05,0.01999068260192871,0.6962234973907471,0.02467285,0.034434758,-541.0952270937397,-0.0839578159806653,-1.9852435480857205,0.8333333333333334,17966,3.2918570041656494,0.29884265597749193,0.27106623337227864,-643.0936755592998
82,4.136955499649048,-490.24593581788776,194.82314225866705,-119.56077029077723,-694.8918175486281,1.3725838074643182,0.05,0.02234196662902832,0.683452844619751,0.024974123,0.036312226,-536.0102979661546,-0.08347248532461822,-2.075393702682694,0.0,16148,2.2291109561920166,0.21804478165866822,0.1974587154512293,-640.6433383223758
83,4.210496425628662,-443.0374874444643,220.05447052545182,-119.42993783807859,-703.6128540622134,1.453522419055348,0.05,0.019882678985595703,0.6811697483062744,0.025438435,0.03344813,-526.7130169139856,-0.08308364710750907,-1.818343748201589,0.0,17747,3.039473056793213,0.27038408604350755,0.2563294493228993,-153.45105933438768
